Company,Title,Link,Date,Trend Tag,Summary
TCS,Tata Sons feels the heat as TCS shrinks dividend for the first time in 20 years | Company Business News - Mint,https://news.google.com/rss/articles/CBMigAJBVV95cUxQRjBoZW1lZXl5aTFqMTM4YnpuUG1xWHBEN196QlFmWkppaHYyWThISFVTNDdLZzFSd0tPTk9xcXZoZXNYeHdmXzZGdmptbkJWNlEtMzlVbW9aa25QSTRuMi1GLVVsZFp3Wk5kZzFTY21oUTd4VUFic2tZSXJLQ2NTRm0tZU45WXlISnJ5aFM5cGkyR2l2c1h6cUZNc1FPTTcyZmpfQUtfSnNROFFXZlRjZWFTNnZWcnBVUFBJanYxTkR0YWNNZl9TbnFrTUJSV3RIRlNFbXIxV0hBdE5EanZTNWgyTWZpSGtHOW04SXFoSHRiYlBxV0Z1bUFldnp2czIw0gGGAkFVX3lxTE5BaEhIUWdicXR6eXZ1M3VoR1hTc3R4SXBBUjFLZmFiY2E4MmFjM1ZrZ2dta05XcHZDbVlSYVkyaVhFSmZUcGFSVlNnTzVtbFRGbEMzZy1yZWdJeTdub1FkdGl1UXlFc1RKN3E1TEZJbDFkd3J3R0JMWE92SldydmNDUmJnX29jOVVjZVBDYmNIY0VRSDhxS0k5Mk80ZkF4bk9TZmFNeDJuMlJ2Z21NYU8wRjRncVRwcF9NLVZGLVZyZ1NVQVZ6T0EzLTZTeFg2dDY3YnI5TUlrbzhhWmJDVkJYcFhoSlh2N2RiMUNFbGZMaFBnY0pEYTEzOWZ5cUVtenFVR1pvNUE?oc=5,2025-05-28 10:10,-,"<a href=""https://news.google.com/rss/articles/CBMigAJBVV95cUxQRjBoZW1lZXl5aTFqMTM4YnpuUG1xWHBEN196QlFmWkppaHYyWThISFVTNDdLZzFSd0tPTk9xcXZoZXNYeHdmXzZGdmptbkJWNlEtMzlVbW9aa25QSTRuMi1GLVVsZFp3Wk5kZzFTY21oUTd4VUFic2tZSXJLQ2NTRm0tZU45WXlISnJ5aFM5cGkyR2l2c1h6cUZNc1FPTTcyZmpfQUtfSnNROFFXZlRjZWFTNnZWcnBVUFBJanYxTkR0YWNNZl9TbnFrTUJSV3RIRlNFbXIxV0hBdE5EanZTNWgyTWZpSGtHOW04SXFoSHRiYlBxV0Z1bUFldnp2czIw0gGGAkFVX3lxTE5BaEhIUWdicXR6eXZ1M3VoR1hTc3R4SXBBUjFLZmFiY2E4MmFjM1ZrZ2dta05XcHZDbVlSYVkyaVhFSmZUcGFSVlNnTzVtbFRGbEMzZy1yZWdJeTdub1FkdGl1UXlFc1RKN3E1TEZJbDFkd3J3R0JMWE92SldydmNDUmJnX29jOVVjZVBDYmNIY0VRSDhxS0k5Mk80ZkF4bk9TZmFNeDJuMlJ2Z21NYU8wRjRncVRwcF9NLVZGLVZyZ1NVQVZ6T0EzLTZTeFg2dDY3YnI5TUlrbzhhWmJDVkJYcFhoSlh2N2RiMUNFbGZMaFBnY0pEYTEzOWZ5cUVtenFVR1pvNUE?oc=5"" target=""_blank"">Tata Sons feels the heat as TCS shrinks dividend for the first time in 20 years | Company Business News</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mint</font>"
TCS,"TCS sees GenAI as 'civilisational shift', crosses $30 billion revenue in FY25 - Moneycontrol",https://news.google.com/rss/articles/CBMi6AFBVV95cUxNRG0zZkRWc1lfN3Y3ckJ5dnFoT2VINzdQdkp4UVV1dTc1VTR4VVNXUjJsTjlWdkxuX2JjQklqM2Y1REhtTzFFcDBIaU9nVHM1eDJ2VFdnSnoyM21fSzE1Sk5FVll2MDBPemFHdTlJclJNLUV6Y0xZQ01jX2dJaGRMamdQMnVuTFNJMm9GVjJLQ3plVGFOYzZ2MXRlRnFPV04wa1pXU1dBSGNMLW9yak5kX0piSVpqN1F5WlZhUUM2ZGJhaG81Q2xxVmhCdy1SYjl3cjR2bndaVXVKWE9ObVBfVXRiYkUyUWgt0gHuAUFVX3lxTFBLeE40b2ZnMGNQRWEwVGY2Z21LTmFRTjVMWmlVaS05SXhnQzNPOERZMFl2S2ozeS1fTHNrUXFMVWgwT0c4aWY1NWpJS0NEWFhfLVotRkppUm5YT2k1cTJReTRpNlczaVJPUmx4OXduamN2YUFDOWlqNTBSclBsSjdJSEtXZ3NNc3VsODhLVE0wck5PbFltSTZfZndWUWtkZG5XV2ZLWWNRMDhNSFBNVXAwLXF1QjIyRmVHR0MzSldJblhHQ3c0TXZkQ3plM2NvWWFjX3c3MHBzcHJlSkpvZ2tRczZXOG1DUlRwUld5OEE?oc=5,2025-05-28 00:58,AI,"<a href=""https://news.google.com/rss/articles/CBMi6AFBVV95cUxNRG0zZkRWc1lfN3Y3ckJ5dnFoT2VINzdQdkp4UVV1dTc1VTR4VVNXUjJsTjlWdkxuX2JjQklqM2Y1REhtTzFFcDBIaU9nVHM1eDJ2VFdnSnoyM21fSzE1Sk5FVll2MDBPemFHdTlJclJNLUV6Y0xZQ01jX2dJaGRMamdQMnVuTFNJMm9GVjJLQ3plVGFOYzZ2MXRlRnFPV04wa1pXU1dBSGNMLW9yak5kX0piSVpqN1F5WlZhUUM2ZGJhaG81Q2xxVmhCdy1SYjl3cjR2bndaVXVKWE9ObVBfVXRiYkUyUWgt0gHuAUFVX3lxTFBLeE40b2ZnMGNQRWEwVGY2Z21LTmFRTjVMWmlVaS05SXhnQzNPOERZMFl2S2ozeS1fTHNrUXFMVWgwT0c4aWY1NWpJS0NEWFhfLVotRkppUm5YT2k1cTJReTRpNlczaVJPUmx4OXduamN2YUFDOWlqNTBSclBsSjdJSEtXZ3NNc3VsODhLVE0wck5PbFltSTZfZndWUWtkZG5XV2ZLWWNRMDhNSFBNVXAwLXF1QjIyRmVHR0MzSldJblhHQ3c0TXZkQ3plM2NvWWFjX3c3MHBzcHJlSkpvZ2tRczZXOG1DUlRwUld5OEE?oc=5"" target=""_blank"">TCS sees GenAI as 'civilisational shift', crosses $30 billion revenue in FY25</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moneycontrol</font>"
CTS,CTSH Rises 9% in a Month: Is the Stock a Must-Have for Your Portfolio? - TradingView,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPY1Y1a29lQjBVU3IwS0hLeEUxa3pxTmVMOHB5cXAwS3Bzd0NMZFpZUUlNRVZmSzVaejI0Z1paTkhKSHk1Ny04QWtGRHRhZ21HNGFRbjI5aVpVZ0h0ZG8tUmdZQ1VWWXdONU9IeTR6SkFtYmloczNWWVZTdlBobWg1akJ4TkxsM3dNQkh0WC1kWW9jU3lWQ3RtTG13UlFWYU0xTml6UlJSaGlYeENsdkl0WnQ4Um1xNkZrQzdPWWhHM2o?oc=5,2025-05-27 16:19,-,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxPY1Y1a29lQjBVU3IwS0hLeEUxa3pxTmVMOHB5cXAwS3Bzd0NMZFpZUUlNRVZmSzVaejI0Z1paTkhKSHk1Ny04QWtGRHRhZ21HNGFRbjI5aVpVZ0h0ZG8tUmdZQ1VWWXdONU9IeTR6SkFtYmloczNWWVZTdlBobWg1akJ4TkxsM3dNQkh0WC1kWW9jU3lWQ3RtTG13UlFWYU0xTml6UlJSaGlYeENsdkl0WnQ4Um1xNkZrQzdPWWhHM2o?oc=5"" target=""_blank"">CTSH Rises 9% in a Month: Is the Stock a Must-Have for Your Portfolio?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TradingView</font>"
Urban Company,Urban Company junks plan to go solo in global markets - financialexpress.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxOTk02REtISjhNb2ZZTTBmTVY5WjZGU0lYVVZ6OGVaN3F1b2EyOVNRNEVhV1RtalJKYlBmWE1nRm9ZajR6a1pFWlpMM1dvZXVVTlo3cXNCeEhSVjBZY0FVdmJleC1DdXpFRjRQUV95VXRUTHU2M3c3a0FuaHExNzNrbUlwdXlRcDAzX1E5bTJWa3V5NDNaQmIyWGVkdGJPQ0p6MjBFdlY1Z3NfNE9kOXRzSG5vVQ?oc=5,2025-05-17 07:00,-,"<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxOTk02REtISjhNb2ZZTTBmTVY5WjZGU0lYVVZ6OGVaN3F1b2EyOVNRNEVhV1RtalJKYlBmWE1nRm9ZajR6a1pFWlpMM1dvZXVVTlo3cXNCeEhSVjBZY0FVdmJleC1DdXpFRjRQUV95VXRUTHU2M3c3a0FuaHExNzNrbUlwdXlRcDAzX1E5bTJWa3V5NDNaQmIyWGVkdGJPQ0p6MjBFdlY1Z3NfNE9kOXRzSG5vVQ?oc=5"" target=""_blank"">Urban Company junks plan to go solo in global markets</a>&nbsp;&nbsp;<font color=""#6f6f6f"">financialexpress.com</font>"
Urban Company,"Urban Company starts winding down its Saudi subsidiary, transfers ops to new JV - Mint",https://news.google.com/rss/articles/CBMi9wFBVV95cUxOVTg0OWo0ZlpCOHd2MHFPVVBLYnZPNWdjM0gxMTdBWHRrcHFUYkRTT25LLWFJVUdxVFp2b29qWFFpekJnYUtYSTQ1UmFDaHcwWXRLNGZEVVF4LTJrNk1wODRxZTAxM3dxRDFqRTZCSi1LU1lBVXBPMWhRd24xaEl6OVotUTNpNk1NVXhQN0VpWElDekZTYW9FeHJwYXVkZmRUdmEwb1pUbnM4d2JkWWlscDA4eWYwQnRJWVFLSlRGWE9vd1ZfenBVdkl4cHJQLUtQVTQ1amVLRUVGMkxHZTJ2YU54YUhWMVhCZkw2NnhGZEc5Zkc4SDJj0gH8AUFVX3lxTE1DeHMwSjFHWFdMNy0xRld6SXpEVmNwVHpJN29tcS1ldm1SRjAteHdVRGRneVBDcjFLMGxLVHV5NGhLam8xWVhkcFI3dkhfOHdkczFiU1FzVURhc3h6MDhkbUMzRldmTjBrYU1rdFpSeG1RNlJjLWNWYkZSWmJsM0lObXJjRHEtRkhzb1VROXo3NnJuZU1PbUpZUEd5T1hvdGpja0FUd2lKd09PSFBFekhwc00telZnR0VRdEtfQzZJWDdzWnVoTnhoM09Od3dROFdycThpMGg1MnlPWDJvTXowLVE2OHVxYUlxa0VVYUY4UURhRW5hX19MR0lMNQ?oc=5,2025-05-02 07:00,-,"<a href=""https://news.google.com/rss/articles/CBMi9wFBVV95cUxOVTg0OWo0ZlpCOHd2MHFPVVBLYnZPNWdjM0gxMTdBWHRrcHFUYkRTT25LLWFJVUdxVFp2b29qWFFpekJnYUtYSTQ1UmFDaHcwWXRLNGZEVVF4LTJrNk1wODRxZTAxM3dxRDFqRTZCSi1LU1lBVXBPMWhRd24xaEl6OVotUTNpNk1NVXhQN0VpWElDekZTYW9FeHJwYXVkZmRUdmEwb1pUbnM4d2JkWWlscDA4eWYwQnRJWVFLSlRGWE9vd1ZfenBVdkl4cHJQLUtQVTQ1amVLRUVGMkxHZTJ2YU54YUhWMVhCZkw2NnhGZEc5Zkc4SDJj0gH8AUFVX3lxTE1DeHMwSjFHWFdMNy0xRld6SXpEVmNwVHpJN29tcS1ldm1SRjAteHdVRGRneVBDcjFLMGxLVHV5NGhLam8xWVhkcFI3dkhfOHdkczFiU1FzVURhc3h6MDhkbUMzRldmTjBrYU1rdFpSeG1RNlJjLWNWYkZSWmJsM0lObXJjRHEtRkhzb1VROXo3NnJuZU1PbUpZUEd5T1hvdGpja0FUd2lKd09PSFBFekhwc00telZnR0VRdEtfQzZJWDdzWnVoTnhoM09Od3dROFdycThpMGg1MnlPWDJvTXowLVE2OHVxYUlxa0VVYUY4UURhRW5hX19MR0lMNQ?oc=5"" target=""_blank"">Urban Company starts winding down its Saudi subsidiary, transfers ops to new JV</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mint</font>"
Adobe,"Adobe Unveils AI Features Across Creative Cloud Portfolio, Expands Third-Party AI Model Support - Times Now",https://news.google.com/rss/articles/CBMi8gFBVV95cUxPWU9ncUZjTlc3SjYxNW42ODMyZk1MZHFTUFBiUHhfLXBrekR1QTkxemltcW43QU1FWDRaZFROWVVnamE4TGZOVEM3UloyM1lLSnZUT05OTlNqOWk0NldSOUNQTS04YW9meDcwWUlNY0dQcXgxblB3UXg0MkJkQVRVbzd4NjM3WDZIdkZXM19RX2MwM283WWl2WGFJbVpRMWlPNUpSRUJkTkVyTlBHRVRjTjVORjRRNG1wSUxEYVE3bVlDUE5DZTNjZEotcndFZ1ZYU3hjLWp1bHRybVBlcDVpekg3RXFLeFdhSEVxcVB1NTk0QdIB9wFBVV95cUxQZXhrRThOb1JjV2E0eHJtSlJJeElfQThxMkFkb284ZGFrOFI3NDUxaXNVaDExNDREU1hpdjcwc3dYVm9OLWtqQ1QtYldxQ2R3SDBFWUlRSUhNb1JkMTdNWkU5Qml1Sng2OGx0cVFEWDVaOWRpWlI4cDdUSFdvbG43QUV6UXNuUXFJaWx4U1dCbFNGU3B6VWJLYjhXNzRtTFRxRTVCUnRRaW1wbEJYTEhEOEd5YTNHYnJHVm85Uk1fa0doNWRCS0dUSW1iNkwtQjZqRXd0UFcyOUxyVmJ1WndwZUlwV3pmZGt0b0JPZElCVWpQSk9iMmpN?oc=5,2025-04-24 07:00,"AI, cloud","<a href=""https://news.google.com/rss/articles/CBMi8gFBVV95cUxPWU9ncUZjTlc3SjYxNW42ODMyZk1MZHFTUFBiUHhfLXBrekR1QTkxemltcW43QU1FWDRaZFROWVVnamE4TGZOVEM3UloyM1lLSnZUT05OTlNqOWk0NldSOUNQTS04YW9meDcwWUlNY0dQcXgxblB3UXg0MkJkQVRVbzd4NjM3WDZIdkZXM19RX2MwM283WWl2WGFJbVpRMWlPNUpSRUJkTkVyTlBHRVRjTjVORjRRNG1wSUxEYVE3bVlDUE5DZTNjZEotcndFZ1ZYU3hjLWp1bHRybVBlcDVpekg3RXFLeFdhSEVxcVB1NTk0QdIB9wFBVV95cUxQZXhrRThOb1JjV2E0eHJtSlJJeElfQThxMkFkb284ZGFrOFI3NDUxaXNVaDExNDREU1hpdjcwc3dYVm9OLWtqQ1QtYldxQ2R3SDBFWUlRSUhNb1JkMTdNWkU5Qml1Sng2OGx0cVFEWDVaOWRpWlI4cDdUSFdvbG43QUV6UXNuUXFJaWx4U1dCbFNGU3B6VWJLYjhXNzRtTFRxRTVCUnRRaW1wbEJYTEhEOEd5YTNHYnJHVm85Uk1fa0doNWRCS0dUSW1iNkwtQjZqRXd0UFcyOUxyVmJ1WndwZUlwV3pmZGt0b0JPZElCVWpQSk9iMmpN?oc=5"" target=""_blank"">Adobe Unveils AI Features Across Creative Cloud Portfolio, Expands Third-Party AI Model Support</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times Now</font>"
Pine Labs,Pine Labs gets NCLT nod to reverse flip Singapore entity - The Economic Times,https://news.google.com/rss/articles/CBMixAFBVV95cUxNSzRTOUpRLV82NUdtT1ZNVTdDMExxa0xiWFJEWXZKUmJWTUJPZEJPMHFqQk9RaGdLeUhXb3NGWUttb0NqUWYzMGxkbjhtRGNuXzdmdThFSVVsdVlGdUY3SmV2TFpVckRaZWZ3bk1FOUZINkNpQ1hvY09wYkt4UEFOTkQ4bW5oQXpZenl1UHNiWlE2cnJxU1BkQkM2VjNnZkFXQUMtR3hhdVl3Q19mZlBPcUMzZWRmUlIxczI5N3ZhY1JzN2hT0gHKAUFVX3lxTFA0RlFYZFZkbi1nTU1UREhXcmxyQS1LcDlyZVlHeFFfdFNRS1NMbldjNEFHWWlabE5EcXJwSFZJRWhxZmc3bTl1SEd5OF9EREIwV1FVS0FfOUZlYTNHaU1rbWROZmpKTG5Fcm4talFaaXgwUUpNVFByMl9CUUdWWXU0V1lsdEc3RXBUZEtwdVdKWnJLdDJweGgxVmI3Xzd5Q1lZYjRmZUNROFRpbk95Qko5ekJpWVlmU2x6ZnNpbXJRLVkwUGJadmJYSFE?oc=5,2025-04-10 07:00,-,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxNSzRTOUpRLV82NUdtT1ZNVTdDMExxa0xiWFJEWXZKUmJWTUJPZEJPMHFqQk9RaGdLeUhXb3NGWUttb0NqUWYzMGxkbjhtRGNuXzdmdThFSVVsdVlGdUY3SmV2TFpVckRaZWZ3bk1FOUZINkNpQ1hvY09wYkt4UEFOTkQ4bW5oQXpZenl1UHNiWlE2cnJxU1BkQkM2VjNnZkFXQUMtR3hhdVl3Q19mZlBPcUMzZWRmUlIxczI5N3ZhY1JzN2hT0gHKAUFVX3lxTFA0RlFYZFZkbi1nTU1UREhXcmxyQS1LcDlyZVlHeFFfdFNRS1NMbldjNEFHWWlabE5EcXJwSFZJRWhxZmc3bTl1SEd5OF9EREIwV1FVS0FfOUZlYTNHaU1rbWROZmpKTG5Fcm4talFaaXgwUUpNVFByMl9CUUdWWXU0V1lsdEc3RXBUZEtwdVdKWnJLdDJweGgxVmI3Xzd5Q1lZYjRmZUNROFRpbk95Qko5ekJpWVlmU2x6ZnNpbXJRLVkwUGJadmJYSFE?oc=5"" target=""_blank"">Pine Labs gets NCLT nod to reverse flip Singapore entity</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>"
Pine Labs,SBI Payments & Pine Labs deepen partnership to fuel digital payments - IBS Intelligence,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNUFUxSU1kRXBObmFtc1h3eDNtVEYtTTZnVmJtdzVOU1FMUjFhOVo2cWFTdDBIM2FycXZmNlhEZGVNTkwxa1UySURVWmtjSDloSFNEeVZuV3R1Mlo5RkxhZXhaTFBwUUNMX25nN05nbThBZWE3Mmx5enhUeDFlcF9kaVRKaGhuR3dRWGdsLUtoektlRVplaFlZTm9RTFZmY0g2R29JMWQ0bGs?oc=5,2025-01-29 08:00,-,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxNUFUxSU1kRXBObmFtc1h3eDNtVEYtTTZnVmJtdzVOU1FMUjFhOVo2cWFTdDBIM2FycXZmNlhEZGVNTkwxa1UySURVWmtjSDloSFNEeVZuV3R1Mlo5RkxhZXhaTFBwUUNMX25nN05nbThBZWE3Mmx5enhUeDFlcF9kaVRKaGhuR3dRWGdsLUtoektlRVplaFlZTm9RTFZmY0g2R29JMWQ0bGs?oc=5"" target=""_blank"">SBI Payments & Pine Labs deepen partnership to fuel digital payments</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IBS Intelligence</font>"
HDFC Bank,"Redefining the future of insurance technology: An exclusive conversation with Rohit Kilam, Chief Technology Officer, HDFC Life - People Matters - HR News",https://news.google.com/rss/articles/CBMiiAJBVV95cUxPSnBsWWxPUld1NjFMV0c4QTM4SjlUZHlIdWxkWUZacGZya1lOZndmdVFhdWdXcHQ5NkY2Uk9ENzR2SFIxZlZrbXIzbjNSTnJUWjBZTnNlb2Q4QnlYWFZRYVFnY2ZzMGJjX01MYllhTTNYZUFNbjZBcS1MQ2JYSnJ6NHk5Q3VpZllFVTRjY2c2S3RXQlFtNFMtSTZTaE1PUFhBVUZSWmpMMDItUlM0MUdBTEhzR05TamZEQmx1UGtrYXppRWRvNGs3NlBXZHhXVEl2eG9FUnloRjRVUlAzeXlIdXFtUEwwTm1OOGpESGZ1NXNtcFpnWFBjSmlpa1lkS041a2FnSnRpQWPSAYMCQVVfeXFMT1AyWmFxeDRLX1E4cW9feDctMi1ya3RCV3IxdGM3cDNDYzRja1J6MUFlMTRCYmNENUkyTmw5OTZ6VndDa0o2R2FneVhsYjEtaFlYeEl2bkhicHF0QjYyWGNJUS1LdDBFS201QjR2Sk44TzdKWUwxS2NfT2N6SUQwcGN6UWlzdHRhWlo1OGFYQmo0RndYN01iZEkyczE0ZkNVamR6UHVPRVBiRHZlQWZmZVVlVWdVdXhrVFlpR1JmNHpMVU13YWVjY0hsNC1VUm1tdTlVYzZGRGdqaHpDUm9ZTHVZRFhOSnlPS3B1akRydWdtRFZjdEZxMTVRNzJyWFdOX2xwWQ?oc=5,2025-01-21 06:02,"future, technology","<a href=""https://news.google.com/rss/articles/CBMiiAJBVV95cUxPSnBsWWxPUld1NjFMV0c4QTM4SjlUZHlIdWxkWUZacGZya1lOZndmdVFhdWdXcHQ5NkY2Uk9ENzR2SFIxZlZrbXIzbjNSTnJUWjBZTnNlb2Q4QnlYWFZRYVFnY2ZzMGJjX01MYllhTTNYZUFNbjZBcS1MQ2JYSnJ6NHk5Q3VpZllFVTRjY2c2S3RXQlFtNFMtSTZTaE1PUFhBVUZSWmpMMDItUlM0MUdBTEhzR05TamZEQmx1UGtrYXppRWRvNGs3NlBXZHhXVEl2eG9FUnloRjRVUlAzeXlIdXFtUEwwTm1OOGpESGZ1NXNtcFpnWFBjSmlpa1lkS041a2FnSnRpQWPSAYMCQVVfeXFMT1AyWmFxeDRLX1E4cW9feDctMi1ya3RCV3IxdGM3cDNDYzRja1J6MUFlMTRCYmNENUkyTmw5OTZ6VndDa0o2R2FneVhsYjEtaFlYeEl2bkhicHF0QjYyWGNJUS1LdDBFS201QjR2Sk44TzdKWUwxS2NfT2N6SUQwcGN6UWlzdHRhWlo1OGFYQmo0RndYN01iZEkyczE0ZkNVamR6UHVPRVBiRHZlQWZmZVVlVWdVdXhrVFlpR1JmNHpMVU13YWVjY0hsNC1VUm1tdTlVYzZGRGdqaHpDUm9ZTHVZRFhOSnlPS3B1akRydWdtRFZjdEZxMTVRNzJyWFdOX2xwWQ?oc=5"" target=""_blank"">Redefining the future of insurance technology: An exclusive conversation with Rohit Kilam, Chief Technology Officer, HDFC Life</a>&nbsp;&nbsp;<font color=""#6f6f6f"">People Matters - HR News</font>"
HDFC Bank,"India ‘beats’ US in 5G, HDFC Bank’s Apple ‘break’, TCS-Google deal and more tech news of the week - Times of India",https://news.google.com/rss/articles/CBMigwJBVV95cUxQTkhoMG5HYzQ2Y0stVkNLQzczTnVPNk53T0JxZzFzMEZweGktMkNlRkNzVDBlV1gwU0tZVjFIRVA0bXJTZ2MzbHZKS1JwUXdZekU3V2x0b2ZzODNWTWxvOHRMZTVaYkY5N0VMX1pzVTB4bWFuLWM2R1BSRWVhMVJSdktQR09XMXlNeTBBSVFYWUFLRFFTdG44TUtNN2Y0bVJvbEpaMFBXR2N1T0VzNENKMWJ1bmx0MmU0NEdYYUJuSkZKS3g3YUpOU3NpT2VxN2RuZGhvUF9QdmxZSTJYcUE3eGJ3Vk1nYzVfcFNwWjRnY1dkMTJPNGhodEY5M1VwT3pIRW5N0gGIAkFVX3lxTE42dlBFSHoxZDdnSkVubjl1ejQ5WkE5QzQ3cUNLS0I5SWpQSGJLME1xWUZoemlrVVVac1VCMnV2SGN3MUI3aEdkdWpnY1pnU3dFSTdfWE5TZmdnRVgxUk95SGNURERZMjV5T2Y4aHBKMVQ3NV9YTThyYkZocldYZGMyWHZtWFdCUzJJM3NyWng2eGs5ZWFkZXo3YjA3UWxDZE5NYmRYSFc0QWdPS2lPUlZrZGh0bjRmSDV3YzNVeHJuQ2czUmtxdkpJUy1uTEpXTW5CTXNneGZ3S1R0bC1QOEJYSTdiZjZqejN0MnY0VFdhZ2dCNnVHZGpEcUN1MU5ZYzJXYzVlejMzVA?oc=5,2024-09-08 07:00,5G,"<a href=""https://news.google.com/rss/articles/CBMigwJBVV95cUxQTkhoMG5HYzQ2Y0stVkNLQzczTnVPNk53T0JxZzFzMEZweGktMkNlRkNzVDBlV1gwU0tZVjFIRVA0bXJTZ2MzbHZKS1JwUXdZekU3V2x0b2ZzODNWTWxvOHRMZTVaYkY5N0VMX1pzVTB4bWFuLWM2R1BSRWVhMVJSdktQR09XMXlNeTBBSVFYWUFLRFFTdG44TUtNN2Y0bVJvbEpaMFBXR2N1T0VzNENKMWJ1bmx0MmU0NEdYYUJuSkZKS3g3YUpOU3NpT2VxN2RuZGhvUF9QdmxZSTJYcUE3eGJ3Vk1nYzVfcFNwWjRnY1dkMTJPNGhodEY5M1VwT3pIRW5N0gGIAkFVX3lxTE42dlBFSHoxZDdnSkVubjl1ejQ5WkE5QzQ3cUNLS0I5SWpQSGJLME1xWUZoemlrVVVac1VCMnV2SGN3MUI3aEdkdWpnY1pnU3dFSTdfWE5TZmdnRVgxUk95SGNURERZMjV5T2Y4aHBKMVQ3NV9YTThyYkZocldYZGMyWHZtWFdCUzJJM3NyWng2eGs5ZWFkZXo3YjA3UWxDZE5NYmRYSFc0QWdPS2lPUlZrZGh0bjRmSDV3YzNVeHJuQ2czUmtxdkpJUy1uTEpXTW5CTXNneGZ3S1R0bC1QOEJYSTdiZjZqejN0MnY0VFdhZ2dCNnVHZGpEcUN1MU5ZYzJXYzVlejMzVA?oc=5"" target=""_blank"">India ‘beats’ US in 5G, HDFC Bank’s Apple ‘break’, TCS-Google deal and more tech news of the week</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>"
